,estimated_distance,date,n_dispersion,dispersion_length,chisq,dof,energy,Time,GSM_X,GSM_Y,GSM_Z,Storm_phase,DIST,Beta,datetime_str,kp,SW_p,Dst,IMF_By,IMF_Bz,direction,FlLen,goodness_of_fit,region
35,3.8845106,2016-11-03,2.0,2,0.85760571,1.0,13.1212,1478131500.0,0.766328425,7.4399449,0.0833124545,4.0,7.4798878,0.70396456,2016-11-03 00:03:20,2.0,2.4466666,-25.8,-5.91100005,-1.22399993,para,9.230135506727828,,BL
36,4.030973,2016-10-27,2.0,4,15.212698,2.0,50.105385425,1477531800.0,-0.5955166475,6.657847975,-0.279890305,4.0,6.6909319499999995,0.41049286500000004,2016-10-27 01:23:20,2.0,2.6725001500000003,-45.700001,2.6780556000000004,-3.0822221666666665,para,7.498500281227496,0.0004972841325259214,BL
37,4.1207543,2016-11-03,3.0,4,2.6637293,2.0,77.049055,1478216100.0,1.27049075,7.8350312,0.11044975125,4.0,7.938532625000001,1.0402212675,2016-11-03 23:26:40,2.0,3.185374975,-24.05,4.45300005,-2.9465,para,10.46625998673473,0.26398456327198594,PS
38,4.1885621,2016-10-23,1.0,4,2.6543904,2.0,243.4746245,1477209900.0,5.8485344,2.814171,-2.652090725,2.0,7.0118557,0.1339789325,2016-10-23 07:56:40,2.0,3.3349999,-12.4000001,4.9240001499999995,0.048,para,17.30283679479898,0.2652201084041046,BL
39,4.2849735,2016-11-23,1.0,4,3.1909116,2.0,34.234337,1479940200.0,2.0005851,5.879212175,1.220647525,0.0,6.329904875,0.25151081,2016-11-23 22:23:20,2.0,2.42249995,-6.04999995,6.22175015,-0.75925000975,para,9.454353223055039,0.2028160638695432,BL
40,4.2854367,2016-10-02,2.0,4,3.1909116,2.0,34.234337249999996,1475382000.0,-3.1266193500000004,5.872691274999999,-1.3539713500000001,4.0,6.7901148000000005,0.655442005,2016-10-02 04:13:20,2.0,2.359249925,-26.950000250000002,2.501999975,-2.958000175,para,7.499913890484504,0.2028160638695432,BL
41,4.28814,2016-08-02,5.0,4,3.1909153,2.0,34.234337499999995,1470161400.0,-2.5684173,6.729616175,-2.6503695250000003,2.0,7.675769425,0.6771024175,2016-08-02 18:03:20,2.0,2.6949999250000003,25.75,4.867500075,14.801499999999999,para,7.479390369060515,0.2028156886601722,BL
42,4.2980472,2017-02-19,1.0,4,3.1910062,2.0,34.234337499999995,1487506200.0,6.680161425,-2.038612875,1.8050949,0.0,7.214305824999999,0.3014290625,2017-02-19 12:03:20,2.0,1.9773333250000003,-10.04999995,3.9830000750000005,0.16900000875,para,22.955424109730956,0.20280647089659776,BL
43,4.313582,2016-09-21,3.0,4,1.3804264,2.0,28.283676999999997,1474457100.0,3.35479005,3.98799145,-3.82862655,0.0,6.467392524999999,0.030028719674999996,2016-09-21 11:16:40,2.0,1.1110000125000001,-5.8499999,-2.5409999500000002,1.1699999225,para,19.991628181710176,0.5014691444467001,Lobe
44,4.3213942,2016-10-01,3.0,4,1.3803758,2.0,28.283676999999997,1475323200.0,4.1543504,5.7736806750000005,-4.800121774999999,4.0,8.581453975,0.1277484895,2016-10-01 11:53:20,2.0,1.515999975,-24.95000025,2.640500025,-1.435000025,para,25.27502972860992,0.5014818317765486,BL
45,4.3225294,2016-04-04,3.0,4,1.3803744,2.0,28.283676999999997,1459768500.0,-6.7450662,-7.505963824999999,-2.998631975,4.0,10.527621,0.45966659249999997,2016-04-04 11:06:40,2.0,1.151875,-23.6499995,-3.459999975,-1.667499925,para,11.609182070434779,0.5014821828139537,BL
46,4.3227937,2016-09-30,3.0,4,1.3803743,2.0,28.283676999999997,1475204700.0,-2.925594125,7.8284613,-1.8126762,4.0,8.551899325,0.576965305,2016-09-30 02:56:40,2.0,2.033124975,-29.0,3.471499925,-1.4200000825,para,9.19819506528232,0.5014822078880634,BL
47,4.3227965,2016-03-19,2.0,4,1.3803744,2.0,28.283676749999998,1458357300.0,2.746740025,-5.238700625,-3.0887946,4.0,6.673781,0.07911412275,2016-03-19 03:06:40,2.25,1.996500025,-19.200000250000002,-6.385499824999999,1.5974999875000002,para,11.974859597662345,0.5014821828139537,BL
48,4.322962,2016-03-16,3.0,4,1.3803743,2.0,28.283676999999997,1458097200.0,2.8494914499999995,-5.874088275,-3.627253725,4.0,7.46925655,0.1310138675,2016-03-16 02:53:20,3.525,2.6328334,-30.54999975,4.4714998249999995,3.9549999500000004,para,12.917586000663643,0.5014822078880634,BL
49,4.3262737,2016-09-15,5.0,4,1.3803805,2.0,28.283676999999997,1473920700.0,-4.5923836,4.617462975,-1.41965415,0.0,6.665942575,0.6943442774999999,2016-09-15 06:16:40,2.0,1.6666666666666667,-34.049999,3.759999925,-6.412500275,para,8.17727272360867,0.5014806532956287,BL
50,4.3277659,2016-02-01,2.0,4,1.3803875,2.0,28.283676999999997,1454343600.0,1.211052175,-8.050003,-2.908616925,3.0,8.645007450000001,0.527855105,2016-02-01 16:13:20,0.0,1.801708275,-13.7,7.2751250249999995,1.167125,para,12.231244839914996,0.5014788981164134,BL
51,4.3289146,2016-10-29,2.0,4,1.3803946,2.0,28.283676999999997,1477701600.0,0.151677733,7.4685717,-0.21456412,2.0,7.4736569500000005,1.36524955,2016-10-29 00:33:20,2.0,2.765000033333333,-42.3500005,-2.640833375,-6.697999975,para,8.752572270417282,0.5014771178694852,PS
52,4.3334838,2016-10-29,1.0,4,0.65196178,2.0,88.55686275,1477700100.0,0.52108159,7.94536085,-0.2501281325,2.0,7.966740925,0.94824588,2016-10-29 00:06:40,2.0,2.67533335,-40.55000025,-6.510000099999999,-2.37549995,para,9.525636829316085,0.7218189812606473,BL
53,4.3597017,2016-09-04,5.0,6,3.90165,4.0,98.1925875,1472996400.0,1.6600080666666666,5.151084233333333,-4.1779742,3.0,6.838649333333334,0.052531751833333334,2016-09-04 13:26:40,2.0,2.04566675,-25.400000000000002,6.208333266666666,1.2779999866666667,para,11.045652794483072,0.41947967376497597,BL
54,4.5289832,2016-10-29,3.0,4,1.0642336,2.0,48.81275074999999,1477725600.0,6.1499234000000005,2.3496370750000004,-2.23362515,3.0,6.952629225,0.08239483225,2016-10-29 07:13:20,2.0,3.196500125,-76.1499995,0.98783332,-2.6999999975,para,17.325625477645897,0.5873603284715467,BL
55,4.532983382971999,2016-02-07,1.0,4,1.064220074461838,2.0,48.81275074999999,1454853900.0,-0.8780462249999998,-6.4825078,-1.9135168249999999,0.0,6.816504500000001,0.20173450250000002,2016-02-07 13:56:40,2.0,,-20.5000005,,,para,7.171416831160717,0.587364300667247,BL
56,4.5398527,2016-03-31,2.0,4,1.0642597,2.0,48.81275074999999,1459411800.0,-5.824741775,-3.9170664,-2.0641545,0.0,7.317096775,0.20218475000000002,2016-03-31 08:03:20,2.0,0.9759999800000001,-9.95000015,0.013500001775,-0.0865,para,8.507567816657982,0.5873526634692743,BL
57,4.574588790368106,2016-02-15,1.0,4,4.7630055489853635,2.0,232.69678783416748,1455542400.0,-1.62340745,-6.58485055,-2.093999025,0.0,7.098516275,0.39747896,2016-02-15 13:13:20,1.0,,-4.100000025,,,para,7.3087592393445,0.09241159931577558,BL
58,4.6716741,2016-10-03,1.0,4,2.7594951,2.0,137.65767574999998,1475494800.0,4.400111675,5.5464824,-4.675279475,4.0,8.4846226,0.1844199575,2016-10-03 11:33:20,2.0,1.86475005,-24.9,2.1765001755,-0.42549998725000004,para,23.269218724110985,0.25164207208282774,BL
59,4.6728312,2016-03-21,1.0,4,2.7594899,2.0,137.6576535,1458525300.0,2.056151825,-6.459716125000001,-4.329197949999999,4.0,8.043929349999999,0.08443964025,2016-03-21 01:46:40,2.0,1.288500025,-22.6000005,-6.018999699999999,2.9860001,para,11.770154892113508,0.25164272635306584,BL
60,4.6774029,2016-03-24,2.0,4,2.7595262,2.0,137.6576535,1458786300.0,2.137247075,-5.63947925,-3.5388629,0.0,6.9931647749999994,0.07161804175,2016-03-24 02:16:40,2.0,2.1486666750000003,-10.75,2.87950005,2.41100005,para,11.00620843375458,0.25163815907903064,BL
61,4.761404,2016-03-21,2.0,6,3.4544551,4.0,40.882678000000006,1458528600.0,2.48080995,-5.505421933333333,-3.366706283333333,4.0,6.915213716666667,0.07133347183333334,2016-03-21 02:36:40,2.0,1.3453333,-18.600000166666664,-5.3261667,4.5455555,para,11.707950309516095,0.48483725247109677,BL
62,4.776783,2017-10-28,1.0,5,3.4826014,3.0,1131.0082756000002,1509175040.0,-3.44093456,8.84532188,-0.8906117479999999,0.0,9.5331666,5.93922672,2017-10-28 07:06:40,1.0,1.6218999599999997,-13.040000000000001,1.64386665,0.20466667000000002,para,10.677781996130111,0.32302568155973255,PS
63,4.897210024583628,2016-03-14,1.0,7,4.20509664987265,5.0,87.79416385714286,1457950657.142857,-4.472836114285714,-5.530286014285714,-2.262365257142857,0.0,7.465340899999999,0.43709840571428565,2016-03-14 10:03:20,1.0,1.7617143285714285,-8.485714371428571,3.869143014285714,-1.0025714157142855,para,8.525242041437242,0.52028083395015,BL
64,4.9868759,2016-02-28,2.0,5,6.577496399999999,3.0,78.23025979999998,1456631560.0,4.55404684,-6.43567364,-3.73720638,0.0,8.72548188,0.22678875199999998,2016-02-28 03:43:20,0.0,1.6027,7.44000006,0.5010666568,4.32413334,para,18.183155417586637,0.08665583240328689,BL
65,5.0455856,2017-10-03,1.0,4,3.3307324,2.0,159.94331950000003,1507015200.0,4.0295019750000005,7.1905212,-3.37559795,4.0,8.90733775,0.2338331,2017-10-03 07:13:20,2.0,4.578875175,-5.350000025,-1.942499925,-0.11162498500000002,para,16.332473347202367,0.18912138904694498,BL
66,5.0611152,2016-10-01,2.0,4,8.7680286,2.0,1369.8164337500002,1475292300.0,-2.9550697,7.316919050000001,-1.69135805,4.0,8.0707065,0.6930587750000001,2016-10-01 03:16:40,2.0,1.6870000250000001,-29.4,0.548499995,-2.68000015,para,8.735224533430037,0.012475178859655545,BL
67,5.2763541,2016-04-09,3.0,4,1.4547457,2.0,1412.966309,1460221200.0,-5.3440394499999995,-9.342212499999999,-5.04749525,4.0,11.887691,0.45661984,2016-04-09 16:53:20,2.0,1.81024995,-9.75000015,2.764499925,-0.4185000025,para,11.820656562746596,0.4831767017987889,BL
68,5.4956503,2016-12-12,1.0,5,12.536068,3.0,176.7617482,1481572640.0,4.24940838,4.98934578,1.84918634,0.0,6.8106346800000015,0.11962087399999999,2016-12-12 19:46:40,2.0,2.8716,-8.36000004,-0.128799956,1.9199999520000002,para,14.6827045113325,0.0057552649267536005,BL
69,5.5379133,2016-04-05,2.0,5,5.2918079,3.0,352.4172048,1459846040.0,-6.66265642,-5.0135454,-2.40337818,4.0,8.67825196,0.49736180399999996,2016-04-05 08:36:40,2.0,1.008100002,-15.040000000000001,-4.16359998,-1.7587999399999998,para,10.006245050876483,0.1516348481805051,BL
70,5.7049974,2016-03-18,2.0,4,2.6689204,2.0,149.1654835,1458294000.0,-4.817683075,-4.9922599,-2.170534225,4.0,7.2699298500000005,0.22075672,2016-03-18 09:33:20,2.0,1.944500075,-20.900000249999998,-4.8535,0.5369999274999999,para,7.97081377619047,0.2633002665860855,BL
71,5.7227313,2016-11-02,1.0,4,2.668633,2.0,149.1654835,1478069100.0,6.232755675,1.9322876,-1.918912175,4.0,6.802283825,0.06558098700000001,2016-11-02 06:36:40,2.0,1.856875,-23.15,-4.295999875000001,-0.27999999525,para,16.985753472663294,0.2633381055530587,BL
72,5.7361968,2016-03-27,1.0,5,4.9506368,3.0,248.34725279999992,1459041160.0,1.296568,-6.540849660000001,-4.489162899999999,0.0,8.039107,0.35715221399999997,2016-03-27 01:03:20,2.0,3.6198000200000005,11.03999992,9.3184,-1.506000038,para,10.29479960656225,0.17544765220925196,BL
73,5.8137232,2016-05-28,2.0,4,0.60650294,2.0,806.764853,1464408600.0,-9.869366175,0.373274375,-1.1889846750000002,0.0,9.94796995,0.04738070849999999,2016-05-28 04:03:20,2.0,3.53766675,6.650000025,-5.01800005,1.26800005,para,13.880967177207475,0.7384133842072157,Lobe
74,5.8292579,2017-07-11,1.0,4,2.6598585,2.0,471.3701175,1499732100.0,-4.9093667750000005,-4.3821726750000005,2.322578775,0.0,6.97909245,0.38951309500000003,2017-07-11 00:06:40,2.0,3.41950005,-1.0,4.653499999999999,7.5309998,para,7.420129222657375,0.26449597372800526,BL
75,5.947568,2016-09-04,6.0,4,3.1958813,2.0,66.2712195,1473003000.0,0.479408795,7.504156625,-4.812562799999999,3.0,8.928076099999998,0.282107755,2016-09-04 15:23:20,2.0,2.0922499500000002,-24.049999749999998,3.8585000500000004,1.2485000375,para,9.425158050312616,0.20231272199675288,BL
76,5.9635069,2016-04-05,1.0,4,3.1957856,2.0,66.271235,1459818000.0,0.8262103325000001,-5.838746325000001,-3.79247805,4.0,7.011801675,0.05771251724999999,2016-04-05 00:53:20,2.0,1.2275000249999999,-18.0,-5.0739999000000005,-2.1715000250000003,para,8.266840889841802,0.202322402892114,BL
77,5.9649199,2016-01-03,1.0,4,3.1957867,2.0,66.27122250000001,1451848800.0,4.521813474999999,-6.6328835,-1.95656275,4.0,8.2629887,0.2447743875,2016-01-03 19:13:20,1.0,2.0788750250000003,-10.15,3.597000025,-1.515000025,para,18.193090878596852,0.20232229161482285,BL
78,5.9653777,2016-03-27,2.0,4,3.1957877,2.0,66.271219,1459074900.0,-5.863166874999999,-6.74903705,-2.7914268499999997,0.0,9.36605405,0.7338825425000001,2016-03-27 10:26:40,2.0,2.4135,-1.9499999474999998,7.844124675000001,5.3625000499999995,para,10.194459355872066,0.20232219045370248,BL
79,6.0094463,2016-08-10,12.0,4,1.380792,2.0,54.763411250000004,1470846600.0,-0.85052504,5.867817175,-3.1931133750000003,4.0,6.73508365,0.06511541775,2016-08-10 16:23:20,2.0,1.318000025,-15.600000000000001,-3.0235000999999997,0.485000035,para,6.106031486661541,0.5013774842650911,BL
80,6.0161864,2016-09-01,8.0,4,1.3807778,2.0,54.76341175,1472745000.0,0.07660893625000001,7.578797625,-4.670394075,3.0,8.903051425,0.30187627250000004,2016-09-01 15:43:20,2.0,2.063874975,-21.200000000000003,0.8814999925,2.9180000250000004,para,8.850707936161959,0.5013810440578668,BL
81,6.0162147,2016-03-16,2.0,4,1.3807781,2.0,54.763411250000004,1458095700.0,2.694098525,-6.2979348250000005,-4.059569225,4.0,7.963017975,0.20462831250000002,2016-03-16 02:26:40,4.475,2.637000025,-32.4499995,4.2899999,2.647666525,para,13.044446619608706,0.5013809688507158,BL
82,6.0162429,2016-02-29,1.0,4,1.3807781,2.0,54.763419500000005,1456714800.0,4.28311995,-7.083372649999999,-4.492650425,0.0,9.41853875,0.18344472500000003,2016-02-29 02:53:20,1.0,1.203500025,3.899999975,0.5989999825,1.90650005,para,18.238297088947526,0.5013809688507158,BL
83,6.016243,2016-02-12,2.0,4,1.3807781,2.0,54.763411250000004,1455285600.0,-1.077234615,-7.055461425,-2.277464925,0.0,7.4923046,0.4253684475,2016-02-12 13:53:20,3.0,5.28024995,-9.9500001,-12.28250025,4.060000125,para,8.12444236179008,0.5013809688507158,BL
84,6.0162515,2016-04-24,10.0,4,1.3807766,2.0,54.763366000000005,1461539100.0,-0.9166313275,-5.52793235,-3.2151954000000003,0.0,6.461077725,0.058727133249999994,2016-04-24 22:56:40,0.0,1.7851666000000002,-5.199999925,1.2380000375,5.581500025,para,5.885992260100569,0.5013813448865834,BL
85,6.0162665,2016-02-08,2.0,4,1.3807781,2.0,54.763411250000004,1454952300.0,1.700492475,-9.140686549999998,-4.246278075,0.0,10.221570250000001,0.4563884525,2016-02-08 17:16:40,1.0,,-19.15,,,para,13.592091963585279,0.5013809688507158,BL
86,6.0162707,2016-12-24,1.0,4,1.380777,2.0,54.763371250000006,1482540900.0,6.4366944749999995,-2.701843725,-1.255635225,0.0,7.093359425000001,0.033238435000000004,2016-12-24 00:46:40,2.0,1.2373749749999998,-31.65000025,3.09500005,0.25250001025,para,17.543523944852485,0.5013812446103245,Lobe
87,6.0164911,2017-01-08,1.0,4,1.3807781,2.0,54.763411250000004,1483916100.0,5.238792375,-3.9859753749999998,-2.036519775,0.0,6.891208574999999,0.02308277425,2017-01-08 22:46:40,2.0,,-34.75,0.09549998750000002,-0.09650000100000003,para,14.858411598681592,0.5013809688507158,Lobe
88,6.0315127,2016-05-07,1.0,4,8.6976202,2.0,2629.7439087499997,1462595700.0,-7.998312524999999,-0.8015562775,-1.40651605,0.0,8.160921225,0.081690321,2016-05-07 04:26:40,1.0,2.928499925,-10.450000000000001,3.06850005,-1.425999925,para,10.914606851196863,0.01292217953752739,BL
89,6.0569644,2016-10-10,1.0,5,3.2014325999999995,3.0,58.0977104,1476060440.0,-0.963306638,9.418051600000002,-1.49854074,4.0,9.58539158,1.1004607800000001,2016-10-10 00:36:40,2.0,2.5604,-8.11999988,3.06619992,-4.24850006,para,10.555758061515142,0.3615986644692204,PS
90,6.056967369599032,2016-03-14,2.0,5,3.201433371916049,3.0,58.0976996,1457955160.0,-4.37600174,-7.140672740000001,-2.8092131,0.0,8.83393198,0.612921864,2016-03-14 11:23:20,1.0,,-6.6,,,para,9.320459027921913,0.3615985533037278,BL
91,6.0569877,2016-09-09,1.0,5,3.2014306000000006,3.0,58.0977128,1473403960.0,-5.10948574,4.52726494,-1.48769966,4.0,6.98771316,0.318695796,2016-09-09 06:43:20,2.0,1.03306666,-9.4,2.019199998,0.511599986,para,8.809703311934001,0.3615989524941875,BL
92,6.1664911,2016-04-13,4.0,4,4.5946346,2.0,4964.61151,1460538900.0,-7.6996321,-5.67483295,-2.5208421000000003,3.0,9.891776625,0.144490075,2016-04-13 09:06:40,2.0,2.4960417,-41.150000750000004,-2.1575000249999996,-2.20687502,para,11.605109482668357,0.10052816922109076,BL
93,6.2198451,2017-10-28,2.0,4,6.3517722,2.0,100.06467049999999,1509201900.0,6.33617015,4.144342825,-1.381163825,0.0,7.69669575,0.23648045499999998,2017-10-28 14:36:40,1.0,1.5078333499999999,-10.35,-0.12449999750000001,0.5920000225,para,24.060175035130573,0.041757086732250426,BL
94,6.2361055,2016-09-30,4.0,6,1.6330865000000003,4.0,126.73573250000003,1475210400.0,-3.3309641000000005,5.598897966666667,-1.35431505,4.0,6.655543416666667,0.24725818833333332,2016-09-30 04:26:40,2.0,2.1288611,-20.899999666666666,1.6363333823333333,0.9336666656666665,para,7.427305765727159,0.802833552907845,BL
95,6.2687558,2017-09-13,3.0,4,6.3515137,2.0,100.06467049999999,1505320200.0,1.03799254,8.051800775,-3.042995075,4.0,8.670505325,0.5815250599999999,2017-09-13 16:23:20,2.0,2.0940833249999997,-5.95000005,-1.5395000125,0.6154999800000001,para,11.323312700803262,0.04176248418451345,BL
96,6.3025517,2016-08-24,7.0,4,1.0629065,2.0,94.50752599999998,1472029200.0,-5.9288685999999995,2.887271,-0.8229244225000001,4.0,6.646339675,0.48581310750000006,2016-08-24 08:53:20,2.0,3.127499975,-26.75,-6.7030002,4.5265000749999995,para,8.419888279297199,0.587750200753075,BL
97,6.310292670567362,2017-11-11,1.0,4,1.062880630679375,2.0,94.50752574999999,1510396500.0,-2.0076549249999998,7.009749275,-0.7573468125,4.0,7.331402324999999,0.282438045,2017-11-11 10:26:40,2.0,,-26.450000000000003,,,para,7.936678286357448,0.5877578031514377,BL
98,6.3104825,2016-09-16,1.0,4,1.0628806,2.0,94.50752574999999,1473998700.0,-4.55035105,7.6173608,-2.275063675,0.0,9.160265,0.9730503225,2016-09-16 03:56:40,2.0,0.7845000025,-1.0,-5.111000175,1.9294999750000001,para,10.65375305176371,0.5877578121674589,BL
99,6.3105976,2017-02-03,1.0,4,1.0628804,2.0,94.50752324999999,1486129500.0,6.710755575,-0.3732574475,1.933126675,0.0,6.994127474999999,0.21853965999999997,2017-02-03 13:36:40,2.0,1.9400000000000002,-20.19999975,-1.47633332,-3.9590833750000005,para,21.72890270819067,0.5877578709432429,BL
100,6.3106953,2016-03-04,2.0,4,1.0628804,2.0,94.50752324999999,1457063700.0,4.067647175,-6.036095475,-3.484654025,0.0,8.070336725,0.1459818525,2016-03-04 03:46:40,1.0,1.1222222333333332,-8.95000005,1.3129999875,3.2401250750000004,para,15.930840370387656,0.5877578709432429,BL
101,6.4763975,2016-09-04,7.0,7,6.270423200000001,5.0,179.30239828571425,1473005542.857143,0.00047989528285713456,8.252238971428572,-4.803026642857143,3.0,9.5494006,0.3996996485714286,2016-09-04 15:56:40,2.0,2.042119085714286,-24.457143,3.3917144171428566,-0.016571372857142923,para,9.625645980074633,0.28078774313975396,BL
102,6.5015847,2016-10-17,3.0,4,9.7065079,2.0,122.35031674999998,1476693900.0,5.4566878999999995,3.144906725,-3.0009242499999997,4.0,6.9770562,0.057912238250000005,2016-10-17 08:36:40,2.0,2.09112505,-21.7499995,-2.760999975,0.691000005,para,18.281958779925304,0.007802945799360361,BL
103,6.5017612,2016-06-12,1.0,4,2.7615127,2.0,266.490188,1465726500.0,-11.658089749999998,-1.78087095,-0.5555584650000001,0.0,11.80653,0.09036078175,2016-06-12 10:06:40,2.0,3.58025005,-0.15000000000000002,7.67962515,0.4230000325,para,16.854915556505212,0.251388343562694,BL
104,6.5367559,2016-02-23,1.0,4,9.7069266,2.0,122.35031424999998,1456208400.0,4.8654252499999995,-3.9806074249999996,-1.7007104,0.0,6.5130706499999995,0.05808175775,2016-02-23 06:13:20,0.0,1.4716667,-0.9500000024999999,-2.1206250750000004,1.521,para,15.428378107069891,0.007801312423636908,BL
105,6.5978597,2016-10-14,2.0,5,1.1173818,3.0,147.0021546,1476437240.0,5.37903234,3.7714944600000004,-3.46349254,3.0,7.427317100000001,0.144907706,2016-10-14 09:16:40,2.0,1.5861999599999999,-56.480000399999994,17.1403998,4.39959992,para,18.604321802837976,0.7728797914896766,BL
106,6.6014739,2016-01-27,1.0,5,1.1173821,3.0,147.0021546,1453917440.0,2.86049578,-8.43613024,-3.5135505399999998,0.0,9.5762901,0.6855504339999999,2016-01-27 17:46:40,0.62,1.48,8.96000004,3.90199995,2.82000005,para,17.04478747715548,0.7728797191301464,BL
107,6.644944,2016-04-24,3.0,5,9.2424717,3.0,181.52217260000003,1461482840.0,-8.42401894,-3.80706504,-2.13924822,0.0,9.489069680000002,0.1407904206,2016-04-24 07:16:40,2.0,2.34293338,-8.11999998,1.531100038,3.26080012,para,11.900063895910634,0.02623490168109477,BL
108,6.6762537,2016-03-01,2.0,9,17.932296000000004,7.0,293.74331633333327,1456835555.5555556,-2.9177526777777776,-7.267716511111112,-2.672919988888889,0.0,8.276955666666666,0.6454765733333333,2016-03-01 12:13:20,1.0,2.749870344444444,3.0222222444444444,2.4501112,1.6571111333333335,para,9.012175935077154,0.012279232094908554,BL
109,6.6963186,2016-05-28,3.0,5,12.03991,3.0,160.07003760000003,1464415640.0,-10.9953282,-0.974928128,-1.3433071400000003,0.0,11.1201732,0.028141491956,2016-05-28 05:56:40,2.0,,-7.7600000399999995,1.3439999820000001,-6.2159999,para,15.303100726759983,0.007247688641268346,Lobe
110,6.715412,2017-05-15,1.0,5,42.328483,3.0,573.9399245999999,1494891440.0,0.47596982,-7.07962652,-0.380044916,0.0,7.106783320000001,0.435757114,2017-05-15 23:26:40,2.0,2.8313000600000002,14.16,0.0044333340000000335,5.88016678,para,9.778104625782085,3.4171347973455113e-09,BL
111,6.7412584,2016-02-01,3.0,5,3.4311257,3.0,89.89298919999999,1454346160.0,1.83507184,-8.47155084,-3.3877393,3.0,9.30706254,0.7997293959999998,2016-02-01 16:53:20,0.0,2.15024995,-10.44000008,5.6906998600000005,2.068899982,para,14.477955260049388,0.3298053602537945,BL
112,6.7520072,2016-03-18,1.0,5,3.4310725,3.0,89.89298919999999,1458269240.0,2.6408649,-5.89187706,-3.68417684,3.0,7.43468944,0.031765070799999996,2016-03-18 02:36:40,1.0,,-27.0,,,para,12.254212141400927,0.32981243131548355,Lobe
113,6.9114031,2016-09-29,1.0,6,17.144475,4.0,174.0643615,1475145600.0,4.029951716666667,3.855373216666667,-3.734832583333333,3.0,6.713716333333334,0.05257068683333333,2016-09-29 10:26:40,2.0,2.6122499833333332,-49.066666999999995,5.5063332,-2.195666666666667,para,19.79829571727774,0.0018119158400832225,BL
114,7.0252613,2016-08-15,8.0,4,3.3368487,2.0,309.64031549999993,1471284000.0,-2.4136423,8.0254934,-3.499186375,0.0,9.08216555,0.48898642750000004,2016-08-15 17:53:20,2.0,1.595,-3.75,4.960999725,-0.16699999450000003,para,8.810199089728423,0.1885439109284467,BL
115,7.1590353,2016-03-22,1.0,6,13.454633,4.0,145.29759316666667,1458642900.0,-5.308848199999999,-6.508842916666667,-2.6852909666666664,0.0,8.818820683333334,0.72978677,2016-03-22 10:23:20,2.0,4.766666766666666,1.3999999966666667,1.9523333,1.9523332666666666,para,9.471761898419075,0.009255337640946215,BL
116,7.6121642,2016-03-10,2.0,5,27.148086999999997,3.0,600.9746858,1457605360.0,-4.103529300000001,-5.22231982,-2.0829904000000004,4.0,6.96159062,0.296103522,2016-03-10 10:13:20,1.0,2.0699999,-31.6800004,0.21666668,-3.8166668,para,7.651122904395839,5.4811541472243874e-06,BL
117,7.7368055,2017-12-23,1.0,5,10.794693,3.0,199.35069360000003,1514066560.0,5.91589022,-2.67693594,0.0032777393399999995,0.0,6.49453678,0.10467426900000001,2017-12-23 21:53:20,1.0,2.74100002,6.48000002,-5.756000139999999,3.2204000200000005,para,17.676879085553026,0.012889464420229868,BL
118,7.8148506,2016-04-23,3.0,5,10.161369,3.0,707.6017727999999,1461431560.0,-6.42106658,-8.46209756,-4.17944488,0.0,11.4153966,0.634432906,2016-04-23 17:03:20,1.0,3.966,11.559999999999999,1.56359998,5.8887997599999995,para,11.794868617092554,0.017243087389061773,BL
119,7.8754366,2016-08-29,2.0,4,77.235975,2.0,988.6830749999999,1472485200.0,0.055175651250000006,7.0901911,-4.4780105,0.0,8.38656875,0.37843719249999996,2016-08-29 15:33:20,2.0,2.625999933333333,-7.449999925,-1.9146249750000002,-1.4779582750000002,para,8.307336784935343,0.0,BL
120,7.9613097,2016-05-21,6.0,4,2.6671643,2.0,288.7756605,1463829000.0,-10.982842750000001,-4.706406574999999,-1.166925225,0.0,12.0057285,0.205034245,2016-05-21 11:03:20,2.0,2.4779999750000004,-14.0,6.61600005,2.692499945,para,15.809723066931745,0.2635315589134155,BL
121,8.0306068,2016-05-06,6.0,4,16.852868,2.0,403.949306,1462558800.0,-6.077222375,-7.223563725,-3.30076205,0.0,10.000593525,0.0024822831764999996,2016-05-06 18:13:20,4.0,5.002999900000001,-16.5,0.6774999724999999,-7.848500125,para,10.478656227266406,0.00021900105736694098,Lobe
122,8.1036096,2017-02-04,1.0,4,58.549812,2.0,687.6648714999999,1486238100.0,2.935097775,-5.556262025,-3.0197315,0.0,6.9723146,0.030414649000000002,2017-02-04 19:46:40,2.0,1.1123333499999999,-17.05000025,-3.316,-1.1954999800000001,para,12.47884767120628,1.9317880628477724e-13,Lobe
123,8.1125119,2016-02-08,1.0,11,18.510404999999995,9.0,65.38547560909093,1454917345.4545455,6.043649036363638,-3.465832872727273,-1.2307347090909089,0.0,7.079150363636364,0.08598526436363638,2016-02-08 07:16:40,4.0,1.9710909363636362,-43.63636363636363,-3.480909136363636,-0.13418178181818227,para,18.564938040230317,0.029693036024629138,BL
124,8.1394119,2016-04-18,2.0,4,0.90332094,2.0,2897.2946024999997,1460994900.0,-6.793346274999999,-8.874739725000001,-4.069157775,0.0,11.894219249999999,0.41735523,2016-04-18 15:46:40,0.0,1.2993333249999999,-12.600000000000001,2.2780001275,0.8295000225000001,para,12.671886878908381,0.6365702677401373,BL
